PointID,FIPS,parcelsample_n,RPL_THEMES,RelativeRiskWeightV1,RelativeRiskWeightV2,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng
PID.0526144,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703211,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4743 W NORTHERN AVE,1963.000000000000000,214.926509194000005
PID.0513334,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14712019,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7108 N 48TH DR,7463.000000000000000,368.776476811999999
PID.0632658,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14729011A,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4746 W MORTEN AVE,12120.000000000000000,441.720219848999989
PID.0909005,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703588,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4828 W ORANGEWOOD AVE  116,591.000000000000000,102.684123309000000
PID.0179484,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703026,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4853 W HAYWARD AVE,9488.000000000000000,395.666022639999994
PID.0898507,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14712083,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4760 W VIA CYNTHIA,2940.000000000000000,266.023900899000012
PID.0150473,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703069,2009-10-28 19:00:00,2036-02-07 00:28:16,1,7710 N 47TH DR,7992.000000000000000,365.999650368000005
PID.0646676,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703394,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7558 N 50TH AVE,8014.000000000000000,395.357226426000011
PID.0307933,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703137,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7604 N 48TH DR,8496.000000000000000,367.964773161999972
PID.0580268,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703603,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4828 W ORANGEWOOD AVE  131,601.000000000000000,104.164041988999998
PID.0842199,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703259,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4805 W NORTHERN AVE,2034.000000000000000,220.312335961000002
PID.0520982,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703057,2009-10-28 19:00:00,2036-02-07 00:28:16,1,7714 N 47TH AVE,8236.000000000000000,372.496040811999990
PID.0078812,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703089,2009-10-28 19:00:00,2036-02-07 00:28:16,1,4852 W FRIER DR,8603.000000000000000,374.123608382999976
PID.0112625,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703151,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4843 W BELMONT AVE,7874.000000000000000,358.534098457000027
PID.0378949,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703501,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7553 N 47TH LN,858.000000000000000,117.219499287999994
PID.0375079,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703193,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7870 N 47TH AVE,2945.000000000000000,244.826115482000006
PID.0043632,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703280,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7845 N 49TH AVE,2021.000000000000000,216.738188981999997
PID.0247019,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14712015A,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7128 N 48TH DR,5703.000000000000000,330.005924258999983
PID.0839486,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14711121,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4703 W STATE AVE,10277.000000000000000,403.141252560999988
PID.0916428,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703056,2009-10-28 19:00:00,2036-02-07 00:28:16,1,7720 N 47TH AVE,8147.000000000000000,370.319978570999979
PID.0549160,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14704012,2009-10-28 19:00:00,2036-02-07 00:28:16,1,5011 W WAITE PL,12130.000000000000000,524.525026119000017
PID.0318727,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703060,2009-10-28 19:00:00,2036-02-07 00:28:16,1,7703 N 47TH DR,8405.000000000000000,368.861975486000006
PID.0486360,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14703581,2008-10-15 19:00:00,2036-02-07 00:28:16,1,4828 W ORANGEWOOD AVE  109,578.000000000000000,101.903543300999999
PID.0401545,04013092401,41.000000000000000,0.874100000000000,0.186680000000000,0.186680000000000,14712011B,2008-10-15 19:00:00,2036-02-07 00:28:16,1,7162 N 48TH DR,5890.000000000000000,333.003136595000001
PID.0035163,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809076,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4806 W TOWNLEY AVE,5863.000000000000000,316.246523869999976
PID.0069306,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810009,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4336 W BUTLER DR,9687.000000000000000,398.277378395000028
PID.0889540,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812044,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4850 W HARMONT DR,9877.000000000000000,394.701535664999994
PID.0026034,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809458,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4841 W SELDON LN,9211.000000000000000,379.367500446999998
PID.0506578,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812264,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8313 N 49TH DR,8285.000000000000000,383.555117924999990
PID.0573542,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810371,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4536 W GOLDEN LN,7958.000000000000000,362.036849748999998
PID.0634627,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811157,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4429 W LAS PALMARITAS DR,10409.000000000000000,416.960415710000007
PID.0143803,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809841,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8888 N 47TH AVE  232,1672.000000000000000,177.751128883999996
PID.0153979,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812049,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4831 W ROYAL PALM RD,9325.000000000000000,395.836206172999994
PID.0677436,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812263,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8307 N 49TH DR,8893.000000000000000,382.988466029999984
PID.0926624,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812215,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5029 W HARMONT DR,9650.000000000000000,407.021228397000016
PID.0731092,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809882,2008-10-14 19:00:00,2036-02-07 00:28:16,2,8888 N 47TH AVE,929.000000000000000,156.029842448000011
PID.0940995,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812423A,2010-06-03 19:00:00,2036-02-07 00:28:16,1,4730 W NORTHERN AVE  1082,1243.000000000000000,158.560476204999986
PID.0769309,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809223A,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5011 W NEW WORLD DR,2310.000000000000000,192.276804540999990
PID.0225649,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812418A,2010-06-03 19:00:00,2036-02-07 00:28:16,3,4730 W NORTHERN AVE  3074,1034.000000000000000,137.559929199999999
PID.0913980,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812199,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4716 W ROYAL PALM RD,9670.000000000000000,388.795393654000009
PID.0163711,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811083,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4308 W EL CAMINO DR,12425.000000000000000,479.172811000000024
PID.0912973,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811247,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4622 W ECHO LN,11880.000000000000000,473.724957212999982
PID.0525108,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810306,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4633 W ALICE AVE,9384.000000000000000,390.315265791000002
PID.0612449,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812303,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8333 N 49TH DR,11728.000000000000000,453.212888715000020
PID.0811277,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809459,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4842 W SELDON LN,8912.000000000000000,377.188708763000022
PID.0619335,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812201,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4728 W ROYAL PALM RD,8845.000000000000000,380.825105808999979
PID.0211879,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809888,2008-10-14 19:00:00,2036-02-07 00:28:16,2,8888 N 47TH AVE  228,659.000000000000000,113.877450951000000
PID.0169974,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811238,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4301 W BUTLER DR,11768.000000000000000,482.951174655999978
PID.0989619,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812098,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8437 N 49TH AVE,9006.000000000000000,376.691691527999978
PID.0442351,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810295,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4625 W GOLDEN LN,7926.000000000000000,360.977343469000004
PID.0225650,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812420A,2010-06-03 19:00:00,2036-02-07 00:28:16,3,4730 W NORTHERN AVE  3076,1025.000000000000000,137.182835594000011
PID.0731104,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809904,2008-10-14 19:00:00,2036-02-07 00:28:16,2,8888 N 47TH AVE,661.000000000000000,113.026361003000005
PID.0638553,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812039,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4820 W HARMONT DR,10098.000000000000000,407.018232522999995
PID.0558953,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810179,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4315 W RUTH AVE,10953.000000000000000,427.788182200999984
PID.0100703,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812791,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4730 W NORTHERN AVE  1164,586.000000000000000,106.801738732000004
PID.0731094,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809886,2008-10-14 19:00:00,2036-02-07 00:28:16,2,8888 N 47TH AVE  232,585.000000000000000,109.838582857999995
PID.0259043,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809235A,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5045 W NEW WORLD DR,1940.000000000000000,177.364767088999997
PID.0183006,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812252,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4913 W ROYAL PALM RD,8852.000000000000000,384.617580593000014
PID.1008382,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809439,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5001 W SELDON LN,11063.000000000000000,455.554853901000001
PID.0731130,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812711,2008-10-14 19:00:00,2036-02-07 00:28:16,2,4730 W NORTHERN AVE  2111,724.000000000000000,114.051417326999996
PID.0939526,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809857,2003-01-06 18:00:00,2036-02-07 00:28:16,1,8888 N 47TH AVE,1660.000000000000000,176.694376656000003
PID.0253098,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809476,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4855 W DIANA AVE,11102.000000000000000,436.885990975000027
PID.0330619,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809137,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8810 N 50TH AVE,4975.000000000000000,299.002024183999993
PID.0836673,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812600,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8017 N 48TH AVE,1037.000000000000000,131.684480500999996
PID.0540877,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809772,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8850 N 47TH LN,3049.000000000000000,253.892234231999993
PID.0225648,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812417A,2010-06-03 19:00:00,2036-02-07 00:28:16,3,4730 W NORTHERN AVE  3073,654.000000000000000,107.824070274999997
PID.1028829,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812784,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4730 W NORTHERN AVE  1157,613.000000000000000,109.200195491000002
PID.0211923,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812800,2008-10-14 19:00:00,2036-02-07 00:28:16,2,4730 W NORTHERN AVE  2160,733.000000000000000,116.179013968999996
PID.0770295,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809233A,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5041 W NEW WORLD DR,2125.000000000000000,184.766680643000001
PID.0211876,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809884,2008-10-14 19:00:00,2036-02-07 00:28:16,2,8888 N 47TH AVE,1039.000000000000000,146.838438430999986
PID.0412910,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14830009,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4742 W GOLDEN LN,1441.000000000000000,187.115736787999992
PID.0445588,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810081,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4519 W ORCHID LN,9926.000000000000000,403.141462554999976
PID.0833355,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811225,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4309 W ECHO LN,9954.000000000000000,398.394355854000025
PID.0328553,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812160,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4825 W EL CAMINITO DR,9084.000000000000000,385.167887952999990
PID.0211904,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812450A,2008-10-14 19:00:00,2036-02-07 00:28:16,2,4730 W NORTHERN AVE  2061,1019.000000000000000,136.949177620999990
PID.0037178,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14811173,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4323 W LAURIE LN,10608.000000000000000,401.312013450999984
PID.0271777,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809204A,2008-10-14 19:00:00,2036-02-07 00:28:16,1,5034 W NEW WORLD DR,1925.000000000000000,176.714260087000014
PID.0689665,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810413,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4391 W GOLDEN LN,6697.000000000000000,344.587592534999999
PID.0988966,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14812305,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4915 W LAURIE LN,8531.000000000000000,376.070715593999978
PID.0653254,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809450,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8515 N 49TH LN,10386.000000000000000,406.619906060999995
PID.0921007,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14809196A,2003-01-06 18:00:00,2036-02-07 00:28:16,1,5054 W NEW WORLD DR,1899.000000000000000,176.888163483999989
PID.0848711,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810403,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4441 W GOLDEN LN,6560.000000000000000,345.991522152000016
PID.0632551,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810221,2008-10-14 19:00:00,2036-02-07 00:28:16,1,8603 N 45TH AVE,8589.000000000000000,368.288850620000005
PID.0310714,04013092309,60.000000000000000,0.755400000000000,0.186680000000000,0.186680000000000,14810163,2008-10-14 19:00:00,2036-02-07 00:28:16,1,4521 W DIANA AVE,9429.000000000000000,389.762314005999997
PID.0031129,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15402081,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2147 W PIERSON ST,5387.000000000000000,349.330978026000025
PID.0036359,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15415051,2009-12-21 18:00:00,2036-02-07 00:28:16,1,1924 W CAMPBELL AVE,10481.000000000000000,408.996438273000024
PID.0732051,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413236,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  141,768.000000000000000,120.820336174000005
PID.0809156,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401139,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2049 W HAZELWOOD PKWY,2046.000000000000000,227.816445732999995
PID.0212828,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413226,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  131,837.000000000000000,120.696332236999993
PID.0835661,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15414058,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4636 N 22ND AVE,6409.000000000000000,325.048899547000019
PID.0410551,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401280,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4752 N 20TH AVE,2901.000000000000000,244.509839978999992
PID.0599826,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401106,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4630 N 19TH AVE,2381.000000000000000,234.640171560999988
PID.0126728,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413067,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2410 W CAMPBELL AVE,892.000000000000000,120.502408858999999
PID.0980203,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401274,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4764 N 20TH AVE,2797.000000000000000,241.383732787000014
PID.0853402,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15402063,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2109 W PIERSON ST,6733.000000000000000,369.331618848000005
PID.0369674,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401043,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4680 N 19TH AVE,2224.000000000000000,231.524947286000014
PID.0137877,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401271,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4770 N 20TH AVE,1997.000000000000000,217.448257420999994
PID.0542197,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401304,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2006 W HIGHLAND AVE,1994.000000000000000,217.880259970999987
PID.0811492,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401257,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2021 W PIERSON ST,2134.000000000000000,222.252440707000005
PID.1019798,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401264,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2007 W PIERSON ST,2010.000000000000000,217.254945388000010
PID.0732018,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413107,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  12,691.000000000000000,114.788466755000002
PID.0594013,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15414091,2009-12-21 18:00:00,2036-02-07 00:28:16,1,2202 W MINNEZONA AVE,10512.000000000000000,418.062283084000001
PID.0028454,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15414089,2009-12-21 18:00:00,2036-02-07 00:28:16,1,2216 W MINNEZONA AVE,9281.000000000000000,405.181382439999993
PID.0931450,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413112,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4530 N 23RD AVE  17,847.000000000000000,124.143035076000004
PID.1002539,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401027,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4649 N 21ST AVE,2188.000000000000000,228.069872924999999
PID.0924369,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401086,2008-07-21 19:00:00,2036-02-07 00:28:16,1,1911 W HAZELWOOD PKWY,2097.000000000000000,230.621275306000001
PID.0950781,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401218,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2037 W ELM ST,2070.000000000000000,216.503813224999988
PID.0103472,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401247,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2039 W PIERSON ST,2718.000000000000000,211.714634313999994
PID.0834509,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401136,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2055 W HAZELWOOD PKWY,2335.000000000000000,234.180823758999992
PID.0822963,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15414112,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2137 W HIGHLAND AVE,6810.000000000000000,373.024947055999974
PID.0437281,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15403006,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4711 N 23RD DR,7159.000000000000000,359.446609377000016
PID.0081394,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15402045A,2012-10-01 19:00:00,2012-06-14 19:00:00,1,2125 W MARIPOSA ST,6781.000000000000000,371.331944298999986
PID.0932568,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15415025,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2014 W MINNEZONA AVE,7934.000000000000000,363.628475865999974
PID.0023916,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15402087,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4712 N 21ST AVE,3009.000000000000000,219.907342304999986
PID.0212819,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413191,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  96,812.000000000000000,122.575892625999998
PID.0661143,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15401009,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2034 W HAZELWOOD ST,7315.000000000000000,347.207624608000003
PID.0732032,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413155,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  60,773.000000000000000,120.190713527000000
PID.0430554,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15403015,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4730 N 23RD AVE,7403.000000000000000,363.650301099999979
PID.0700105,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413217,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4530 N 23RD AVE  122,854.000000000000000,123.996054395000002
PID.0049745,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15415035,2009-12-21 18:00:00,2036-02-07 00:28:16,1,2031 W MINNEZONA AVE,8323.000000000000000,373.795449666000025
PID.0212827,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413224,2008-07-21 19:00:00,2036-02-07 00:28:16,2,4530 N 23RD AVE  129,801.000000000000000,121.851971745000000
PID.0518969,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15414080,2008-07-21 19:00:00,2036-02-07 00:28:16,1,2235 W COOLIDGE ST,13231.000000000000000,466.797617161000005
PID.0913087,04013109002,39.000000000000000,0.947400000000000,0.186680000000000,0.186680000000000,15413108,2008-07-21 19:00:00,2036-02-07 00:28:16,1,4530 N 23RD AVE  13,794.000000000000000,121.475494905999994
PID.0329593,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15537071,2008-07-27 19:00:00,2036-02-07 00:28:16,1,906 W CAMPBELL AVE,6955.000000000000000,334.714011104999997
PID.0213078,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15545318,2008-07-27 19:00:00,2036-02-07 00:28:16,2,4802 N 15TH AVE  4N,535.000000000000000,93.839418828700005
PID.0394856,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15553033,2008-07-27 19:00:00,2036-02-07 00:28:16,1,1700 W ELM ST,16296.000000000000000,510.989233133000027
PID.0213084,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15545340,2008-07-27 19:00:00,2036-02-07 00:28:16,2,4802 N 15TH AVE  6D,491.000000000000000,90.402284975200004
PID.0039261,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15552117,2008-07-27 19:00:00,2036-02-07 00:28:16,1,1808 W HAZELWOOD ST,7442.000000000000000,349.215451019000000
PID.0935275,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15544003,2008-07-27 19:00:00,2036-02-07 00:28:16,1,4714 N 14TH AVE,6212.000000000000000,319.815628772000025
PID.0631116,04013108902,51.000000000000000,0.816300000000000,0.186680000000000,0.186680000000000,15543096,2008-07-27 19:00:00,2036-02-07 00:28:16,1,1216 W HAZELWOOD ST,6381.000000000000000,328.047789104000003
