OBJECTID,PointID,FIPS,parcelsamp,RPL_THEMES,RelativeRi,Relative_1,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,POINT_X,POINT_Y
6082,PID.0739324,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440484,2010-04-05 19:00:00,2010-03-31 19:00:00,2,15430 N 25TH ST  207,1210.000000000000000,154.547743324999999,-112.029451159999994,33.627985808799998
6083,PID.0474831,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438107,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2821 E WALTANN LN  3,993.000000000000000,128.938597528999992,-112.021870215999996,33.628480439299999
6084,PID.0018974,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440175,2008-09-01 19:00:00,2036-02-07 00:28:16,1,15601 N 27TH ST  46,886.000000000000000,127.380293933999994,-112.023999287999999,33.628306130299997
6085,PID.0320570,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438033,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2842 E BECK LN  4,1854.000000000000000,178.076147980999991,-112.020579171999998,33.627960824900001
6086,PID.0468574,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440142,2008-09-01 19:00:00,2036-02-07 00:28:16,1,15621 N 27TH ST  13,913.000000000000000,129.820179451000001,-112.022310077000000,33.628615857600003
6087,PID.0878943,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438073,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2833 E BECK LN  63,1071.000000000000000,134.688209375000014,-112.021192643999996,33.627413292100002
6088,PID.0512915,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438153,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2845 E TRACY LN  9,1621.000000000000000,177.751409714000005,-112.020472820999998,33.629187894200001
6089,PID.0271821,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438183,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2826 E TRACY LN  1,1153.000000000000000,169.877021065000008,-112.021563650000004,33.629649605399997
6090,PID.0607386,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440343,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2437 E TRACY LN  4,1013.000000000000000,140.626927114000011,-112.029024089000004,33.629008978599998
6091,PID.0004592,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440162,2008-09-01 19:00:00,2036-02-07 00:28:16,1,15601 N 27TH ST  33,882.000000000000000,129.067857575999994,-112.023207888000002,33.628336326400003
6092,PID.0389427,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438163,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2833 E TRACY LN  19,2097.000000000000000,215.626469264999997,-112.021262269000005,33.629102127199999
6093,PID.0452250,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438119,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2828 E WALTANN LN  3,1162.000000000000000,140.001272927999992,-112.021546661000002,33.628849271199996
6094,PID.0444892,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440350,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2423 E TRACY LN  3,483.000000000000000,102.011295450000006,-112.029487185999997,33.629008265800003
6095,PID.0390084,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438130,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2840 E WALTANN LN  1,706.000000000000000,122.874195400000005,-112.020701704999993,33.628745586100003
6096,PID.0033015,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438022,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2837 E BECK LN  3,1079.000000000000000,134.502795596999988,-112.020992772000000,33.627406443100000
6097,PID.0261518,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21438047,2008-09-01 19:00:00,2036-02-07 00:28:16,1,2830 E BECK LN  4,1712.000000000000000,173.376380375999986,-112.021449426000004,33.628064563300001
6098,PID.0763853,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440446,2008-09-01 19:00:00,2005-05-24 19:00:00,1,15818 N 25TH ST  127,900.000000000000000,129.993670986000012,-112.029507756000001,33.629986285900003
6099,PID.0739317,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440328,2008-09-01 19:00:00,2036-02-07 00:28:16,2,15402 N 28TH ST  229,894.000000000000000,122.635557875000003,-112.022651744000001,33.627132370399998
6100,PID.0392814,04013103306,41.000000000000000,0.986600000000000,0.186680000000000,0.186680000000000,21440291,2008-09-01 19:00:00,2036-02-07 00:28:16,1,15402 N 28TH ST  128,936.000000000000000,125.756223301999995,-112.022721247999996,33.627209316699997
6101,PID.0910815,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327718,2018-08-06 19:00:00,2018-07-26 19:00:00,1,1108 S PEDEN DR,3450.000000000000000,241.974911912000010,-111.850880012000005,33.290113755699998
6102,PID.0200652,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327815,2018-08-06 19:00:00,2018-07-26 19:00:00,1,761 W WINCHESTER DR,2030.000000000000000,185.921334174000009,-111.853612288999997,33.288515080400003
6103,PID.0831433,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327426,2008-05-15 19:00:00,2004-09-27 19:00:00,1,1536 S 108TH WY,13967.000000000000000,484.049340460999986,-111.848795429999996,33.280937381299999
6104,PID.0589927,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327009L,2008-05-15 19:00:00,2036-02-07 00:28:16,1,1974 S TUMBLEWEED LN,109567.000000000000000,1647.383614959999932,-111.853313202999999,33.279029213999998
6105,PID.0026661,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327271,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1331 S ILLINOIS CT,8977.000000000000000,391.788361856999984,-111.847084214000006,33.286473103500001
6106,PID.0280359,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327604,2018-04-08 19:00:00,2018-03-08 18:00:00,1,1121 S JAY ST,3450.000000000000000,241.992038796999992,-111.853984431000001,33.289831987600003
6107,PID.0200901,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327803,2018-08-06 19:00:00,2018-07-26 19:00:00,1,1189 S TUMBLEWEED LN,2030.000000000000000,186.039534486000008,-111.852602715000003,33.288888129100002
6108,PID.0599340,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327365,2011-09-08 19:00:00,2002-04-09 19:00:00,1,494 W REMINGTON DR,8088.000000000000000,371.614889528999981,-111.848385245000003,33.285403502999998
6109,PID.0401855,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327069,2011-08-30 19:00:00,2011-08-10 19:00:00,1,823 W ARMSTRONG WY,15548.000000000000000,518.182892943999946,-111.854983250000004,33.280060568700002
6110,PID.0438353,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327246,2011-09-08 19:00:00,2011-08-22 19:00:00,1,511 W WILDHORSE DR,8047.000000000000000,370.876584131000016,-111.848439553000006,33.284169027799997
6111,PID.0304518,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327269,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1352 S NEBRASKA PL,8577.000000000000000,383.319781395000007,-111.846693810000005,33.286229297600002
6112,PID.1033488,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327103,2008-05-15 19:00:00,1999-04-20 19:00:00,1,431 W MARLIN PL,7761.000000000000000,375.708083236999983,-111.847771554999994,33.277017744600002
6113,PID.0275400,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327503,2014-06-02 19:00:00,2014-05-05 19:00:00,1,1591 S SUNSET DR,11127.000000000000000,432.194736678000027,-111.851555277000003,33.282295714800000
6114,PID.0139927,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327329,2011-09-08 19:00:00,2002-04-09 19:00:00,1,673 W REMINGTON DR,12000.000000000000000,441.998813036999991,-111.850845258000007,33.284975699699999
6115,PID.0409560,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327254,2011-09-08 19:00:00,2011-08-22 19:00:00,1,351 W WILDHORSE DR,9986.000000000000000,407.753210861000014,-111.846591313000005,33.284206218300000
6116,PID.0291816,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327634,2018-04-08 19:00:00,2018-03-08 18:00:00,1,767 W BROWNING PL,3450.000000000000000,241.987001995000014,-111.853997809000006,33.289003280099998
6117,PID.0008218,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327138,2008-05-15 19:00:00,1999-04-20 19:00:00,1,434 W THOMPSON PL,8014.000000000000000,387.703386898000019,-111.847669663000005,33.280056928999997
6118,PID.0781697,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327496,2014-06-02 19:00:00,2014-05-05 19:00:00,1,704 W MULBERRY DR,11673.000000000000000,445.057129078000003,-111.852384826999995,33.283513893399999
6119,PID.1007539,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327334,2011-09-08 19:00:00,2002-04-09 19:00:00,1,644 W REMINGTON DR,10005.000000000000000,403.999697824000009,-111.850133342999996,33.285453270399998
6120,PID.0601343,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327155,2008-05-15 19:00:00,1999-04-20 19:00:00,1,513 W THOMPSON PL,7882.000000000000000,378.431322204000026,-111.848468376000000,33.279478097099997
6121,PID.0220648,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327814,2018-08-06 19:00:00,2018-07-26 19:00:00,1,755 W WINCHESTER DR,2030.000000000000000,185.920021657000007,-111.853497765000000,33.288515772499998
6122,PID.0021229,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327066,2008-05-15 19:00:00,1997-07-24 19:00:00,1,1701 S JAY PL,11952.000000000000000,439.043243978000021,-111.854618584999997,33.280792220300000
6123,PID.0038483,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327330,2011-09-08 19:00:00,2002-04-09 19:00:00,1,663 W REMINGTON DR,10000.000000000000000,409.998993332999987,-111.850557327999994,33.284979850799999
6124,PID.0688529,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327192,2008-05-15 19:00:00,1999-04-20 19:00:00,1,593 W WEATHERBY PL,11429.000000000000000,457.721423398000013,-111.849892295000004,33.278061883299998
6125,PID.0999471,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327373,2011-09-08 19:00:00,2002-04-09 19:00:00,1,513 W REMINGTON DR,8241.000000000000000,374.354552479000006,-111.848484294000002,33.284941479700002
6126,PID.0181530,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327377,2011-09-08 19:00:00,2002-04-09 19:00:00,1,433 W REMINGTON DR,8260.000000000000000,376.003669668999976,-111.847568574999997,33.285004907299999
6127,PID.0214584,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327842,2018-08-06 19:00:00,2018-07-26 19:00:00,1,721 W FLINTLOCK WY,2863.000000000000000,233.519202409999991,-111.852744341999994,33.288050748099998
6128,PID.0988915,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327206,2008-05-15 19:00:00,1999-04-20 19:00:00,1,333 W WEATHERBY PL,7763.000000000000000,366.696683214000018,-111.846710410000000,33.277778165199997
6129,PID.0287735,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327351,2011-09-08 19:00:00,2002-04-09 19:00:00,1,515 W LONGHORN DR,9431.000000000000000,410.282951335000007,-111.848583520000005,33.285740961700000
6130,PID.0556361,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327252,2011-09-08 19:00:00,2011-08-22 19:00:00,1,391 W WILDHORSE DR,8606.000000000000000,386.605837635999990,-111.847064967999998,33.284210646799998
6131,PID.0874461,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327221,2008-05-15 19:00:00,1999-04-20 19:00:00,1,570 W MARLIN PL,9736.000000000000000,418.849852629999987,-111.849503193000004,33.277510525700002
6132,PID.0653196,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327272,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1311 S ILLINOIS CT,11856.000000000000000,458.194331350000027,-111.847128901000005,33.286720682000002
6133,PID.0647750,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327298,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1322 S TUMBLEWEED CT,10504.000000000000000,427.327867200000014,-111.851647263000004,33.286427011000001
6134,PID.0926434,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327289,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1325 S PEDEN CT,9097.000000000000000,389.129245336999986,-111.850031540000003,33.286435997600002
6135,PID.0288348,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327627,2018-04-08 19:00:00,2018-03-08 18:00:00,1,711 W BROWNING PL,3813.000000000000000,249.056336726000012,-111.852936200000002,33.289009364400002
6136,PID.0638621,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327106,2008-05-15 19:00:00,1999-04-20 19:00:00,1,371 W MARLIN PL,7169.000000000000000,356.580187630000012,-111.847166223000002,33.276991917600000
6137,PID.0705237,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327325,2011-09-08 19:00:00,2002-04-09 19:00:00,1,682 W WILDHORSE DR,10000.000000000000000,409.999637724000024,-111.851126164999997,33.284628041600001
6138,PID.0278134,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327643,2018-04-08 19:00:00,2018-03-08 18:00:00,1,734 W WINCHESTER DR,3450.000000000000000,241.978947030999990,-111.853393926999999,33.288800801900003
6139,PID.0780706,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327630,2018-04-08 19:00:00,2018-03-08 18:00:00,1,735 W BROWNING PL,3450.000000000000000,241.987327523000005,-111.853395704999997,33.289006914700003
6140,PID.0721121,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327819,2018-08-06 19:00:00,2018-07-26 19:00:00,1,785 W WINCHESTER DR,2312.000000000000000,193.594016162000003,-111.854078356000002,33.288512006700003
6141,PID.1028452,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327009U,2008-07-31 19:00:00,2008-07-23 19:00:00,1,1981 S TUMBLEWEED LN,221229.000000000000000,1990.000266280000005,-111.851147632999997,33.278825138899997
6142,PID.0203345,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327840,2018-08-06 19:00:00,2018-07-26 19:00:00,1,733 W FLINTLOCK WY,2848.000000000000000,232.643860351999990,-111.852973394000003,33.288049964000002
6143,PID.0130489,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327031W,2008-05-15 19:00:00,2007-11-08 18:00:00,1,1687 S VINE ST,45798.000000000000000,937.280731337000020,-111.850643934000004,33.280980832799997
6144,PID.0158377,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327290,2011-09-08 19:00:00,2011-08-22 19:00:00,1,1305 S PEDEN CT,12919.000000000000000,476.394569869000009,-111.850067066999998,33.286699959800004
6145,PID.0319292,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327076,2008-05-15 19:00:00,1997-07-24 19:00:00,1,822 W ARMSTRONG WY,12538.000000000000000,444.198901663000015,-111.855115054999999,33.280546246199997
6146,PID.0863941,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327385,2011-09-08 19:00:00,2002-04-09 19:00:00,1,412 W WILDHORSE DR,8074.000000000000000,370.739162652000005,-111.847335422000000,33.284684153500002
6147,PID.1036506,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327122,2008-05-15 19:00:00,1999-04-20 19:00:00,1,300 W MUSKET PL,16961.000000000000000,529.761483979999980,-111.846071823000003,33.279209309700001
6148,PID.0731582,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327771,2018-08-06 19:00:00,2018-07-26 19:00:00,1,607 W WINCHESTER DR,2312.000000000000000,193.641775093999996,-111.850521131999997,33.288533584900001
6149,PID.0220715,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327717,2018-08-06 19:00:00,2018-07-26 19:00:00,1,1118 S PEDEN DR,3450.000000000000000,241.974917038000001,-111.850878929999993,33.289987343200004
6150,PID.0455746,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327179,2008-05-15 19:00:00,1999-04-20 19:00:00,1,371 W MUSKET PL,8247.000000000000000,394.382320366999977,-111.847112650000000,33.278695260399999
6151,PID.0793970,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327588,2018-04-08 19:00:00,2018-03-08 18:00:00,1,734 W SPRINGFIELD PL,3450.000000000000000,241.977815939000010,-111.853286491000006,33.290685033400003
6152,PID.0869796,04013812000,52.000000000000000,0.799800000000000,0.186680000000000,0.186680000000000,30327316,2011-09-08 19:00:00,2011-08-22 19:00:00,1,723 W REMINGTON PL,10961.000000000000000,442.498557751000021,-111.852250139000006,33.284471693800000
6153,PID.0789445,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806454,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1102,908.000000000000000,137.319492026999995,-112.105631322999997,33.554566578900001
6154,PID.0826202,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806424,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1080,514.000000000000000,96.345865871699999,-112.104849454999993,33.554182762000003
6155,PID.0217061,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806333,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1021,1152.000000000000000,156.999085492000006,-112.104473506999994,33.555413833300001
6156,PID.0559654,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806318,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1014,908.000000000000000,137.319967810999998,-112.104805803000005,33.555375093700000
6157,PID.0213207,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806200,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8301 N 21ST DR  F208,1934.000000000000000,211.972807603999996,-112.105118884999996,33.557585639199999
6158,PID.0732388,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806149A,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8215 N 21ST DR  D205,1899.000000000000000,218.010073339999991,-112.104873013000002,33.556609058799999
6159,PID.0381194,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806430,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1086,445.000000000000000,88.380122864200004,-112.105164805000001,33.554136921199998
6160,PID.0213228,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806304,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8302 N 21ST DR  L208,2014.000000000000000,223.219078198999995,-112.106015106000001,33.557548208000000
6161,PID.0213224,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806286,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8314 N 21ST DR  K206,1881.000000000000000,219.124772608999990,-112.106193621000003,33.558340752500001
6162,PID.0129954,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806475,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2113,908.000000000000000,137.320608815000014,-112.104747021999998,33.555018537000002
6163,PID.0637829,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806112A,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8202 N 21ST DR  B108,2031.000000000000000,215.540197406000004,-112.106284176000003,33.556564813100003
6164,PID.0013883,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806153,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8214 N 21ST DR  A101,2069.000000000000000,225.954285440999996,-112.106350508000006,33.556752518000003
6165,PID.0732422,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806283,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8314 N 21ST DR  K203,1542.000000000000000,211.800173822000005,-112.106171857999996,33.558541293300003
6166,PID.0475583,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806106A,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8202 N 21ST DR  B102,1639.000000000000000,242.606826425000008,-112.106233262999993,33.556126025899999
6167,PID.0614427,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806379,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1051,1152.000000000000000,157.000241829999993,-112.103795452000000,33.554676881500001
6168,PID.0368691,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806189,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8301 N 21ST DR  F105,1825.000000000000000,211.539431076999989,-112.105104483000005,33.557798967200000
6169,PID.0039325,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806408,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1072,1076.000000000000000,145.661159241999997,-112.104383549000005,33.554239329600001
6170,PID.0899959,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806478,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1116,816.000000000000000,132.407673055999993,-112.104517048000005,33.554927330799998
6171,PID.0725360,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806496,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2122,741.000000000000000,121.066772107999995,-112.104607774000002,33.554906174000003
6172,PID.0206010,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806470,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1112,908.000000000000000,137.320245300000011,-112.104823815000003,33.554997450700000
6173,PID.0789638,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806511,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2031,908.000000000000000,137.320140489000011,-112.105079985000003,33.554580290700002
6174,PID.0570214,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806486,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1124,741.000000000000000,121.066362144999999,-112.104567051000004,33.554753003499997
6175,PID.0213210,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806214,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8315 N 21ST DR  G206,1654.000000000000000,219.500348129999992,-112.105152423000007,33.558358391100001
6176,PID.0213221,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806269,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8330 N 21ST DR  J205,1459.000000000000000,222.083259838000004,-112.106151205000003,33.559015090599999
6177,PID.0217054,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806460,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1108,515.000000000000000,96.660073837900001,-112.105831358000003,33.554902917400000
6178,PID.0899953,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806341,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2021,1152.000000000000000,156.998508479000009,-112.104470925000001,33.555409907600001
6179,PID.0594210,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806219,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8331 N 21ST DR  H103,1784.000000000000000,210.806030717999988,-112.105226458999994,33.559183279800003
6180,PID.0213196,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806163,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8214 N 21ST DR  A203,1835.000000000000000,213.627466134999992,-112.106351696000004,33.556900656600000
6181,PID.0213189,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806136A,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8201 N 21ST DR  C208,1986.000000000000000,214.351865830000008,-112.105747453999996,33.556076188799999
6182,PID.0725075,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806487,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1125,1152.000000000000000,157.000818479000003,-112.104550610000004,33.554656370499998
6183,PID.0027115,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806493,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2119,1152.000000000000000,156.999702541000005,-112.104441500999997,33.554673021500001
6184,PID.0780684,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806472,2008-07-17 19:00:00,2006-01-09 18:00:00,2,2121 W ROYAL PALM RD  2110,908.000000000000000,137.320060740000002,-112.104941729999993,33.554905547600001
6185,PID.0732409,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806231,2008-07-17 19:00:00,2036-02-07 00:28:16,2,8331 N 21ST DR  H207,1619.000000000000000,234.980573477000007,-112.105200444999994,33.558897952599999
6186,PID.0013542,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806336,2011-01-02 18:00:00,2010-12-26 18:00:00,1,2121 W ROYAL PALM RD  1024,1196.000000000000000,165.651021173999993,-112.104172746000003,33.555515456400002
6187,PID.0132770,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806294,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8302 N 21ST DR  L106,1634.000000000000000,214.041794054000007,-112.106152722999994,33.557880954300003
6188,PID.0651709,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806233,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8344 N 21ST DR  I101,2072.000000000000000,220.795235006000013,-112.106176145999996,33.559658698900002
6189,PID.0925778,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806192,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8301 N 21ST DR  F108,1934.000000000000000,211.972807603999996,-112.105118884999996,33.557585639199999
6190,PID.0812053,04013105503,41.000000000000000,0.752300000000000,0.186680000000000,0.186680000000000,15806111A,2008-07-17 19:00:00,2036-02-07 00:28:16,1,8202 N 21ST DR  B107,1662.000000000000000,236.719781911000013,-112.106309418999999,33.556494802000003
